temp,temp_min,temp_max,description,mainDescription,speed,deg,dt_txt,humidity,rain
5.430000000000007,5.0,6.0,scattered clouds,Clouds,13.0,250.0,2018-01-03 03:00:00 +0000 UTC,81.0,0.0
5.57000000000005,5.0,6.0,light intensity shower rain,Rain,15.0,270.0,2018-01-03 04:00:00 +0000 UTC,86.0,0.0
5.0,5.0,5.0,light intensity shower rain,Rain,13.0,260.0,2018-01-03 05:00:00 +0000 UTC,86.0,0.0
5.430000000000007,5.0,6.0,scattered clouds,Clouds,10.0,250.0,2018-01-03 06:00:00 +0000 UTC,81.0,0.0
6.0,6.0,6.0,shower rain,Rain,10.0,250.0,2018-01-03 07:00:00 +0000 UTC,87.0,0.0
6.430000000000007,6.0,7.0,broken clouds,Clouds,15.0,260.0,2018-01-03 08:00:00 +0000 UTC,75.0,0.0
6.490000000000009,6.0,7.0,light intensity shower rain,Rain,11.0,250.0,2018-01-03 09:00:00 +0000 UTC,81.0,0.0
6.490000000000009,6.0,7.0,few clouds,Clouds,13.0,250.0,2018-01-03 10:00:00 +0000 UTC,75.0,0.0
6.490000000000009,6.0,7.0,light intensity shower rain,Rain,14.0,260.0,2018-01-03 11:00:00 +0000 UTC,81.0,0.0
6.490000000000009,6.0,7.0,light intensity shower rain,Rain,11.0,250.0,2018-01-03 12:00:00 +0000 UTC,81.0,0.0
7.0,7.0,7.0,light intensity shower rain,Rain,12.0,250.0,2018-01-03 13:00:00 +0000 UTC,87.0,0.0
7.510000000000048,7.0,8.0,proximity shower rain,Rain,11.0,250.0,2018-01-03 14:00:00 +0000 UTC,87.0,0.0
7.490000000000009,7.0,8.0,light intensity shower rain,Rain,13.0,250.0,2018-01-03 15:00:00 +0000 UTC,75.0,0.0
8.0,8.0,8.0,broken clouds,Clouds,13.0,250.0,2018-01-03 16:00:00 +0000 UTC,75.0,0.0
8.0,8.0,8.0,broken clouds,Clouds,13.0,250.0,2018-01-03 17:00:00 +0000 UTC,75.0,0.0
8.0,8.0,8.0,broken clouds,Clouds,12.0,250.0,2018-01-03 18:00:00 +0000 UTC,75.0,0.0
7.0,7.0,7.0,broken clouds,Clouds,13.0,250.0,2018-01-03 19:00:00 +0000 UTC,81.0,0.0
7.0,7.0,7.0,broken clouds,Clouds,11.0,260.0,2018-01-03 20:00:00 +0000 UTC,81.0,0.0
7.0,7.0,7.0,scattered clouds,Clouds,11.0,250.0,2018-01-03 21:00:00 +0000 UTC,81.0,0.0
7.0,7.0,7.0,scattered clouds,Clouds,10.0,250.0,2018-01-03 22:00:00 +0000 UTC,75.0,0.0
6.0,6.0,6.0,scattered clouds,Clouds,8.0,240.0,2018-01-03 23:00:00 +0000 UTC,81.0,0.0
6.0,6.0,6.0,scattered clouds,Clouds,6.0,230.0,2018-01-04 00:00:00 +0000 UTC,81.0,0.0
6.0,6.0,6.0,broken clouds,Clouds,6.0,230.0,2018-01-04 01:00:00 +0000 UTC,87.0,0.0
6.0,6.0,6.0,broken clouds,Clouds,4.0,230.0,2018-01-04 02:00:00 +0000 UTC,81.0,0.0
5.0,5.0,5.0,moderate rain,Rain,4.0,210.0,2018-01-04 03:00:00 +0000 UTC,86.0,0.0
4.0,4.0,4.0,moderate rain,Rain,1.0,0.0,2018-01-04 04:00:00 +0000 UTC,93.0,0.0
4.0,4.0,4.0,moderate rain,Rain,6.0,140.0,2018-01-04 05:00:00 +0000 UTC,93.0,0.0
4.0,4.0,4.0,rain and drizzle,Drizzle,8.0,130.0,2018-01-04 06:00:00 +0000 UTC,100.0,0.0
5.0,5.0,5.0,rain and drizzle,Drizzle,10.0,150.0,2018-01-04 07:00:00 +0000 UTC,93.0,0.0
7.7000000000000455,6.0,9.0,broken clouds,Clouds,5.0,150.0,2018-01-04 08:00:00 +0000 UTC,93.0,0.0
9.510000000000048,9.0,10.0,broken clouds,Clouds,5.0,220.0,2018-01-04 09:00:00 +0000 UTC,87.0,0.0
9.0,9.0,9.0,broken clouds,Clouds,7.0,240.0,2018-01-04 10:00:00 +0000 UTC,87.0,0.0
7.490000000000009,7.0,8.0,light rain,Rain,10.0,250.0,2018-01-04 11:00:00 +0000 UTC,93.0,0.0
5.0,5.0,5.0,scattered clouds,Clouds,14.0,290.0,2018-01-04 12:00:00 +0000 UTC,80.0,0.0
5.0,5.0,5.0,light intensity drizzle,Drizzle,11.0,280.0,2018-01-04 13:00:00 +0000 UTC,86.0,0.0
6.0,6.0,6.0,scattered clouds,Clouds,13.0,280.0,2018-01-04 14:00:00 +0000 UTC,81.0,0.0
6.0,6.0,6.0,broken clouds,Clouds,11.0,280.0,2018-01-04 15:00:00 +0000 UTC,81.0,0.0
6.0,6.0,6.0,few clouds,Clouds,9.0,270.0,2018-01-04 16:00:00 +0000 UTC,75.0,0.0
5.430000000000007,5.0,6.0,scattered clouds,Clouds,7.0,250.0,2018-01-04 17:00:00 +0000 UTC,75.0,0.0
5.0,5.0,5.0,broken clouds,Clouds,7.0,250.0,2018-01-04 18:00:00 +0000 UTC,86.0,0.0
5.0,5.0,5.0,broken clouds,Clouds,9.0,260.0,2018-01-04 19:00:00 +0000 UTC,86.0,0.0
5.0,5.0,5.0,broken clouds,Clouds,3.0,220.0,2018-01-04 20:00:00 +0000 UTC,80.0,0.0
4.430000000000007,4.0,5.0,broken clouds,Clouds,4.0,230.0,2018-01-04 21:00:00 +0000 UTC,80.0,0.0
4.0,4.0,4.0,scattered clouds,Clouds,4.0,240.0,2018-01-04 22:00:00 +0000 UTC,86.0,0.0
4.430000000000007,4.0,5.0,broken clouds,Clouds,4.0,220.0,2018-01-04 23:00:00 +0000 UTC,80.0,0.0
4.0,4.0,4.0,broken clouds,Clouds,3.0,220.0,2018-01-05 00:00:00 +0000 UTC,86.0,0.0
4.0,4.0,4.0,broken clouds,Clouds,2.0,230.0,2018-01-05 01:00:00 +0000 UTC,86.0,0.0
4.0,4.0,4.0,broken clouds,Clouds,2.0,270.0,2018-01-05 02:00:00 +0000 UTC,86.0,0.0
4.0,4.0,4.0,broken clouds,Clouds,3.0,260.0,2018-01-05 03:00:00 +0000 UTC,86.0,0.0
3.0,3.0,3.0,broken clouds,Clouds,3.0,270.0,2018-01-05 04:00:00 +0000 UTC,93.0,0.0
2.0,2.0,2.0,broken clouds,Clouds,3.0,280.0,2018-01-05 05:00:00 +0000 UTC,93.0,0.0
2.0,2.0,2.0,broken clouds,Clouds,3.0,270.0,2018-01-05 06:00:00 +0000 UTC,93.0,0.0
2.0,2.0,2.0,few clouds,Clouds,4.0,270.0,2018-01-05 07:00:00 +0000 UTC,93.0,0.0
2.0,2.0,2.0,scattered clouds,Clouds,4.0,260.0,2018-01-05 08:00:00 +0000 UTC,93.0,0.0
2.0,2.0,2.0,broken clouds,Clouds,4.0,250.0,2018-01-05 09:00:00 +0000 UTC,93.0,0.0
2.0,2.0,2.0,broken clouds,Clouds,4.0,240.0,2018-01-05 10:00:00 +0000 UTC,93.0,0.0
3.0,3.0,3.0,broken clouds,Clouds,4.0,250.0,2018-01-05 11:00:00 +0000 UTC,86.0,0.0
4.010000000000048,3.0,5.0,broken clouds,Clouds,4.0,240.0,2018-01-05 12:00:00 +0000 UTC,86.0,0.0
5.0,5.0,5.0,broken clouds,Clouds,4.0,230.0,2018-01-05 13:00:00 +0000 UTC,80.0,0.0
6.490000000000009,6.0,7.0,broken clouds,Clouds,4.0,230.0,2018-01-05 14:00:00 +0000 UTC,70.0,0.0
6.0,6.0,6.0,broken clouds,Clouds,5.0,230.0,2018-01-05 15:00:00 +0000 UTC,75.0,0.0
5.0,5.0,5.0,scattered clouds,Clouds,2.0,190.0,2018-01-05 16:00:00 +0000 UTC,80.0,0.0
5.0,5.0,5.0,scattered clouds,Clouds,2.0,200.0,2018-01-05 17:00:00 +0000 UTC,80.0,0.0
4.0,4.0,4.0,scattered clouds,Clouds,3.0,210.0,2018-01-05 18:00:00 +0000 UTC,80.0,0.0
